//X Y Z R G B Nx Ny Nz
-11.45736885 6.43573046 492.75802612 153 153 153 0.000000 0.000000 0.000000
-11.44066143 6.44144344 492.72747803 153 153 153 0.000000 0.000000 0.000000
-11.45159435 6.44451380 492.72433472 153 153 153 0.000000 0.000000 0.000000
-11.45616722 6.43622589 492.75268555 153 153 153 0.000000 0.000000 0.000000
-11.45030975 6.43322039 492.73217773 153 153 153 0.000000 0.000000 0.000000
-11.43246174 6.43763924 492.70129395 153 153 153 0.000000 0.000000 0.000000
-11.44260502 6.44505787 492.73065186 153 153 153 0.000000 0.000000 0.000000
-11.44726753 6.43422270 492.72363281 153 153 153 0.000000 0.000000 0.000000
-11.44598770 6.44858789 492.74230957 153 153 153 0.000000 0.000000 0.000000
-11.43624687 6.44067287 492.70892334 153 153 153 0.000000 0.000000 0.000000
-11.43740940 6.44398355 492.72616577 153 153 153 0.000000 0.000000 0.000000
-11.43935394 6.44223166 492.71490479 153 153 153 0.000000 0.000000 0.000000
-11.44049358 6.43286085 492.69747925 153 153 153 0.000000 0.000000 0.000000
-11.44114780 6.43463755 492.72711182 153 153 153 0.000000 0.000000 0.000000
-11.45910454 6.43992949 492.76989746 153 153 153 0.000000 0.000000 0.000000
-11.45418644 6.43654251 492.75393677 153 153 153 0.000000 0.000000 0.000000
-11.43194008 6.44191933 492.70980835 153 153 153 0.000000 0.000000 0.000000
-11.43436813 6.44235992 492.71368408 153 153 153 0.000000 0.000000 0.000000
-11.43273830 6.43336916 492.71292114 153 153 153 0.000000 0.000000 0.000000
-11.43778896 6.44548559 492.72305298 153 153 153 0.000000 0.000000 0.000000
-11.43942738 6.43029499 492.70352173 153 153 153 0.000000 0.000000 0.000000
-11.44649696 6.44753885 492.74777222 153 153 153 0.000000 0.000000 0.000000
-11.43324471 6.43962479 492.70202637 153 153 153 0.000000 0.000000 0.000000
-11.45447826 6.44623899 492.74261475 153 153 153 0.000000 0.000000 0.000000
-11.43529797 6.43061161 492.70150757 153 153 153 0.000000 0.000000 0.000000
-11.45613861 6.44692230 492.75268555 153 153 153 0.000000 0.000000 0.000000
-11.44073391 6.43156528 492.73211670 153 153 153 0.000000 0.000000 0.000000
-11.42952251 6.43953657 492.69619751 153 153 153 0.000000 0.000000 0.000000
-11.45186520 6.43459082 492.74398804 153 153 153 0.000000 0.000000 0.000000
-11.45637703 6.43570614 492.75189209 153 153 153 0.000000 0.000000 0.000000
-11.44021702 6.43987560 492.72732544 153 153 153 0.000000 0.000000 0.000000
-11.45653152 6.43153715 492.75454712 153 153 153 0.000000 0.000000 0.000000
-11.44694138 6.43211555 492.72653198 153 153 153 0.000000 0.000000 0.000000
-11.42802143 6.43734884 492.69583130 153 153 153 0.000000 0.000000 0.000000
-11.45311260 6.44229507 492.75015259 153 153 153 0.000000 0.000000 0.000000
-11.44601154 6.43287373 492.72604370 153 153 153 0.000000 0.000000 0.000000
-11.45006752 6.44771385 492.74990845 153 153 153 0.000000 0.000000 0.000000
-11.44855785 6.43319607 492.74826050 153 153 153 0.000000 0.000000 0.000000
-11.43387127 6.44078779 492.71328735 153 153 153 0.000000 0.000000 0.000000
-11.43773460 6.44333696 492.72979736 153 153 153 0.000000 0.000000 0.000000
-11.44461060 6.43036985 492.74380493 153 153 153 0.000000 0.000000 0.000000
-11.44140720 6.43503714 492.72653198 153 153 153 0.000000 0.000000 0.000000
-11.43436432 6.44600058 492.71633911 153 153 153 0.000000 0.000000 0.000000
-11.45110416 6.43682384 492.75338745 153 153 153 0.000000 0.000000 0.000000
-11.43216324 6.44321203 492.70684814 153 153 153 0.000000 0.000000 0.000000
-11.43307495 6.42840242 492.70840454 153 153 153 0.000000 0.000000 0.000000
-11.43381691 6.44073391 492.71139526 153 153 153 0.000000 0.000000 0.000000
-11.45379925 6.44799376 492.73443604 153 153 153 0.000000 0.000000 0.000000
-11.45748615 6.44463778 492.74075317 153 153 153 0.000000 0.000000 0.000000
-11.43882561 6.43355513 492.69210815 153 153 153 0.000000 0.000000 0.000000
-11.42995262 6.43535185 492.69653320 153 153 153 0.000000 0.000000 0.000000
-11.45051193 6.43328667 492.74279785 153 153 153 0.000000 0.000000 0.000000
-11.45620728 6.43990850 492.76214600 153 153 153 0.000000 0.000000 0.000000
-11.44384670 6.44173050 492.73812866 153 153 153 0.000000 0.000000 0.000000
-11.44156265 6.43790293 492.72576904 153 153 153 0.000000 0.000000 0.000000
-11.45730495 6.44173813 492.76373291 153 153 153 0.000000 0.000000 0.000000
-11.45777321 6.43332672 492.75393677 153 153 153 0.000000 0.000000 0.000000
-11.45645142 6.43818045 492.75192261 153 153 153 0.000000 0.000000 0.000000
-11.44847393 6.43497086 492.72982788 153 153 153 0.000000 0.000000 0.000000
-11.43277645 6.43976974 492.68640137 153 153 153 0.000000 0.000000 0.000000
-11.43067265 6.43779373 492.69876099 153 153 153 0.000000 0.000000 0.000000
-11.45182228 6.43987799 492.75302124 153 153 153 0.000000 0.000000 0.000000
-11.44206524 6.44467545 492.72747803 153 153 153 0.000000 0.000000 0.000000
-11.44751263 6.43341541 492.73034668 153 153 153 0.000000 0.000000 0.000000
-11.43856621 6.43948030 492.72262573 153 153 153 0.000000 0.000000 0.000000
-11.44431496 6.44211483 492.70901489 153 153 153 0.000000 0.000000 0.000000
-11.44631386 6.44663000 492.73855591 153 153 153 0.000000 0.000000 0.000000
-11.44497299 6.43154955 492.74163818 153 153 153 0.000000 0.000000 0.000000
-11.44003010 6.43477678 492.72467041 153 153 153 0.000000 0.000000 0.000000
-11.43433094 6.44515705 492.71444702 153 153 153 0.000000 0.000000 0.000000
-11.43536186 6.44160175 492.70327759 153 153 153 0.000000 0.000000 0.000000
-11.43408298 6.44163942 492.71539307 153 153 153 0.000000 0.000000 0.000000
-11.43364620 6.43393850 492.69506836 153 153 153 0.000000 0.000000 0.000000
-11.44244766 6.43247461 492.69973755 153 153 153 0.000000 0.000000 0.000000
-11.43508720 6.43126202 492.69500732 153 153 153 0.000000 0.000000 0.000000
-11.44156933 6.43411016 492.73028564 153 153 153 0.000000 0.000000 0.000000
-11.45585918 6.43612194 492.75234985 153 153 153 0.000000 0.000000 0.000000
-11.44335842 6.43978786 492.72241211 153 153 153 0.000000 0.000000 0.000000
-11.43648815 6.43670225 492.70541382 153 153 153 0.000000 0.000000 0.000000
-11.45262527 6.44727087 492.72753906 153 153 153 0.000000 0.000000 0.000000
-11.43795013 6.44086838 492.72869873 153 153 153 0.000000 0.000000 0.000000
-11.44780159 6.43317270 492.73004150 153 153 153 0.000000 0.000000 0.000000
-11.43270111 6.43889809 492.70404053 153 153 153 0.000000 0.000000 0.000000
-11.45366764 6.43981314 492.75134277 153 153 153 0.000000 0.000000 0.000000
-11.44184589 6.44219685 492.73266602 153 153 153 0.000000 0.000000 0.000000
-11.44624615 6.43251276 492.72671509 153 153 153 0.000000 0.000000 0.000000
-11.44542313 6.44567537 492.74389648 153 153 153 0.000000 0.000000 0.000000
-11.43389416 6.44003105 492.71023560 153 153 153 0.000000 0.000000 0.000000
-11.43756771 6.44421577 492.72912598 153 153 153 0.000000 0.000000 0.000000
-11.44602203 6.43439674 492.74313354 153 153 153 0.000000 0.000000 0.000000
-11.44049263 6.43472719 492.72683716 153 153 153 0.000000 0.000000 0.000000
-11.45879078 6.44047880 492.76873779 153 153 153 0.000000 0.000000 0.000000
-11.45463467 6.43691683 492.75320435 153 153 153 0.000000 0.000000 0.000000
-11.43293190 6.44382572 492.70190430 153 153 153 0.000000 0.000000 0.000000
-11.43387222 6.44093943 492.71069336 153 153 153 0.000000 0.000000 0.000000
-11.44807053 6.44221401 492.74194336 153 153 153 0.000000 0.000000 0.000000
-11.45339108 6.44467354 492.73852539 153 153 153 0.000000 0.000000 0.000000
-11.43702126 6.42933702 492.72528076 153 153 153 0.000000 0.000000 0.000000
-11.43807983 6.43127394 492.69570923 153 153 153 0.000000 0.000000 0.000000
-11.43323517 6.43856382 492.70654297 153 153 153 0.000000 0.000000 0.000000
-11.45517254 6.44685173 492.74575806 153 153 153 0.000000 0.000000 0.000000
-11.43513870 6.43159819 492.69323730 153 153 153 0.000000 0.000000 0.000000
-11.45659828 6.44675207 492.75140381 153 153 153 0.000000 0.000000 0.000000
-11.42977428 6.43507719 492.69390869 153 153 153 0.000000 0.000000 0.000000
-11.45308113 6.43411207 492.74438477 153 153 153 0.000000 0.000000 0.000000
-11.45461941 6.43972540 492.75967407 153 153 153 0.000000 0.000000 0.000000
-11.45667934 6.43520164 492.75195313 153 153 153 0.000000 0.000000 0.000000
-11.44264984 6.44286060 492.72082520 153 153 153 0.000000 0.000000 0.000000
-11.45708942 6.44099617 492.76675415 153 153 153 0.000000 0.000000 0.000000
-11.43473434 6.43582582 492.71566772 153 153 153 0.000000 0.000000 0.000000
-11.45875549 6.43558264 492.75674438 153 153 153 0.000000 0.000000 0.000000
-11.45578194 6.43670893 492.75000000 153 153 153 0.000000 0.000000 0.000000
-11.45281219 6.44049788 492.75183105 153 153 153 0.000000 0.000000 0.000000
-11.44284058 6.44510889 492.72644043 153 153 153 0.000000 0.000000 0.000000
-11.44538689 6.43267059 492.72250366 153 153 153 0.000000 0.000000 0.000000
-11.43489838 6.44217587 492.71057129 153 153 153 0.000000 0.000000 0.000000
-11.44986343 6.44275665 492.74972534 153 153 153 0.000000 0.000000 0.000000
-11.43965912 6.44153070 492.72662354 153 153 153 0.000000 0.000000 0.000000
-11.44773483 6.43570757 492.73690796 153 153 153 0.000000 0.000000 0.000000
-11.44192410 6.43555784 492.73071289 153 153 153 0.000000 0.000000 0.000000
-11.43320942 6.44110107 492.71237183 153 153 153 0.000000 0.000000 0.000000
-11.44403076 6.44154024 492.74530029 153 153 153 0.000000 0.000000 0.000000
-11.44589043 6.43390369 492.71853638 153 153 153 0.000000 0.000000 0.000000
-11.46041489 6.43684340 492.75628662 153 153 153 0.000000 0.000000 0.000000
-11.43189430 6.43260527 492.70071411 153 153 153 0.000000 0.000000 0.000000
-11.43761349 6.44648314 492.72451782 153 153 153 0.000000 0.000000 0.000000
-11.45678425 6.44219446 492.74114990 153 153 153 0.000000 0.000000 0.000000
-11.43664265 6.43222570 492.69931030 153 153 153 0.000000 0.000000 0.000000
-11.42886162 6.43685627 492.69168091 153 153 153 0.000000 0.000000 0.000000
-11.44089508 6.43910933 492.72793579 153 153 153 0.000000 0.000000 0.000000
-11.45508862 6.44151831 492.73199463 153 153 153 0.000000 0.000000 0.000000
-11.43393898 6.43329620 492.71347046 153 153 153 0.000000 0.000000 0.000000
-11.45672607 6.43212032 492.75466919 153 153 153 0.000000 0.000000 0.000000
-11.44265175 6.44446611 492.73992920 153 153 153 0.000000 0.000000 0.000000
-11.44953728 6.43351650 492.73086548 153 153 153 0.000000 0.000000 0.000000
-11.43203259 6.43891430 492.68991089 153 153 153 0.000000 0.000000 0.000000
-11.45208549 6.44103289 492.75018311 153 153 153 0.000000 0.000000 0.000000
-11.44294071 6.44204187 492.72323608 153 153 153 0.000000 0.000000 0.000000
-11.44841003 6.43346453 492.73117065 153 153 153 0.000000 0.000000 0.000000
-11.44566059 6.44512272 492.74386597 153 153 153 0.000000 0.000000 0.000000
-11.44882298 6.44768858 492.75482178 153 153 153 0.000000 0.000000 0.000000
-11.44009972 6.43887949 492.71929932 153 153 153 0.000000 0.000000 0.000000
-11.45517159 6.44662380 492.75897217 153 153 153 0.000000 0.000000 0.000000
-11.43795490 6.44410610 492.72985840 153 153 153 0.000000 0.000000 0.000000
-11.43895721 6.42975140 492.69653320 153 153 153 0.000000 0.000000 0.000000
-11.44229126 6.43404150 492.72583008 153 153 153 0.000000 0.000000 0.000000
-11.43545532 6.44156694 492.71472168 153 153 153 0.000000 0.000000 0.000000
-11.43559551 6.44188499 492.70605469 153 153 153 0.000000 0.000000 0.000000
-11.43806171 6.44594288 492.73007202 153 153 153 0.000000 0.000000 0.000000
-11.43951035 6.42994785 492.70803833 153 153 153 0.000000 0.000000 0.000000
-11.45588303 6.44382238 492.74435425 153 153 153 0.000000 0.000000 0.000000
-11.43637848 6.43138933 492.69238281 153 153 153 0.000000 0.000000 0.000000
-11.42990875 6.43658638 492.69543457 153 153 153 0.000000 0.000000 0.000000
-11.45567417 6.44000053 492.75881958 153 153 153 0.000000 0.000000 0.000000
-11.44111538 6.44179440 492.75903320 153 153 153 0.000000 0.000000 0.000000
-11.44417191 6.44138718 492.72573853 153 153 153 0.000000 0.000000 0.000000
-11.45502186 6.43535900 492.75543213 153 153 153 0.000000 0.000000 0.000000
-11.44894886 6.43485975 492.72836304 153 153 153 0.000000 0.000000 0.000000
-11.43426991 6.44005775 492.70553589 153 153 153 0.000000 0.000000 0.000000
-11.45288754 6.44042444 492.75283813 153 153 153 0.000000 0.000000 0.000000
-11.44676876 6.43287802 492.72406006 153 153 153 0.000000 0.000000 0.000000
-11.44531918 6.44541073 492.73480225 153 153 153 0.000000 0.000000 0.000000
-11.43725872 6.44161272 492.72064209 153 153 153 0.000000 0.000000 0.000000
-11.45398808 6.44504452 492.75878906 153 153 153 0.000000 0.000000 0.000000
-11.43754768 6.44572830 492.72991943 153 153 153 0.000000 0.000000 0.000000
-11.44173050 6.43593168 492.72906494 153 153 153 0.000000 0.000000 0.000000
-11.43521786 6.43803692 492.70916748 153 153 153 0.000000 0.000000 0.000000
-11.43148232 6.44259501 492.71112061 153 153 153 0.000000 0.000000 0.000000
-11.43580532 6.44146967 492.71026611 153 153 153 0.000000 0.000000 0.000000
-11.43085766 6.43124247 492.69442749 153 153 153 0.000000 0.000000 0.000000
-11.44744968 6.44248867 492.73364258 153 153 153 0.000000 0.000000 0.000000
-11.43636608 6.44515562 492.72985840 153 153 153 0.000000 0.000000 0.000000
-11.45961571 6.44242907 492.76986694 153 153 153 0.000000 0.000000 0.000000
-11.45042133 6.44515276 492.76831055 153 153 153 0.000000 0.000000 0.000000
-11.43931293 6.43155003 492.70895386 153 153 153 0.000000 0.000000 0.000000
-11.43862724 6.43113565 492.69540405 153 153 153 0.000000 0.000000 0.000000
-11.45692062 6.44755030 492.75207520 153 153 153 0.000000 0.000000 0.000000
-11.44385147 6.43545246 492.73147583 153 153 153 0.000000 0.000000 0.000000
-11.43257713 6.43945789 492.69659424 153 153 153 0.000000 0.000000 0.000000
-11.44257355 6.44058228 492.72769165 153 153 153 0.000000 0.000000 0.000000
-11.43448162 6.43611670 492.71060181 153 153 153 0.000000 0.000000 0.000000
-11.43990898 6.43432856 492.72317505 153 153 153 0.000000 0.000000 0.000000
-11.43442535 6.44019890 492.70053101 153 153 153 0.000000 0.000000 0.000000
-11.45220947 6.44006348 492.75320435 153 153 153 0.000000 0.000000 0.000000
-11.44263363 6.44481897 492.73071289 153 153 153 0.000000 0.000000 0.000000
-11.44568443 6.44551754 492.74145508 153 153 153 0.000000 0.000000 0.000000
-11.44983959 6.44628716 492.74789429 153 153 153 0.000000 0.000000 0.000000
-11.43795109 6.44421625 492.73495483 153 153 153 0.000000 0.000000 0.000000
-11.44821358 6.43590117 492.74096680 153 153 153 0.000000 0.000000 0.000000
-11.44086170 6.43515301 492.72824097 153 153 153 0.000000 0.000000 0.000000
-11.43604279 6.44383907 492.71359253 153 153 153 0.000000 0.000000 0.000000
-11.43459415 6.44242573 492.70666504 153 153 153 0.000000 0.000000 0.000000
-11.43533993 6.44016457 492.70996094 153 153 153 0.000000 0.000000 0.000000
-11.45307350 6.44706011 492.73416138 153 153 153 0.000000 0.000000 0.000000
-11.45993900 6.44361115 492.76867676 153 153 153 0.000000 0.000000 0.000000
-11.43801022 6.42999363 492.70565796 153 153 153 0.000000 0.000000 0.000000
-11.43494225 6.43920183 492.70288086 153 153 153 0.000000 0.000000 0.000000
-11.43716335 6.43229723 492.69573975 153 153 153 0.000000 0.000000 0.000000
-11.43056679 6.43690348 492.69696045 153 153 153 0.000000 0.000000 0.000000
-11.44237041 6.43866110 492.72961426 153 153 153 0.000000 0.000000 0.000000
-11.45358086 6.44152927 492.75448608 153 153 153 0.000000 0.000000 0.000000
-11.44604301 6.43254185 492.72573853 153 153 153 0.000000 0.000000 0.000000
-11.44097710 6.43987513 492.72369385 153 153 153 0.000000 0.000000 0.000000
-11.45811272 6.44219494 492.76351929 153 153 153 0.000000 0.000000 0.000000
-11.44150066 6.43403053 492.73175049 153 153 153 0.000000 0.000000 0.000000
-11.43438435 6.44422054 492.71469116 153 153 153 0.000000 0.000000 0.000000
-11.45835114 6.43867779 492.77392578 153 153 153 0.000000 0.000000 0.000000
-11.45264816 6.43771648 492.75311279 153 153 153 0.000000 0.000000 0.000000
-11.43540859 6.44567013 492.70761108 153 153 153 0.000000 0.000000 0.000000
-11.43047810 6.43035889 492.69335938 153 153 153 0.000000 0.000000 0.000000
-11.44731903 6.44472694 492.75354004 153 153 153 0.000000 0.000000 0.000000
-11.43765450 6.44583368 492.72445679 153 153 153 0.000000 0.000000 0.000000
-11.44906139 6.44531679 492.76119995 153 153 153 0.000000 0.000000 0.000000
-11.43619823 6.43230391 492.69525146 153 153 153 0.000000 0.000000 0.000000
-11.45555496 6.44613886 492.75241089 153 153 153 0.000000 0.000000 0.000000
-11.42963982 6.43379831 492.69467163 153 153 153 0.000000 0.000000 0.000000
-11.45438004 6.43999338 492.76034546 153 153 153 0.000000 0.000000 0.000000
-11.44328594 6.44060373 492.75323486 153 153 153 0.000000 0.000000 0.000000
-11.45608521 6.43284082 492.75610352 153 153 153 0.000000 0.000000 0.000000
-11.44125843 6.44228888 492.72451782 153 153 153 0.000000 0.000000 0.000000
-11.43461514 6.43571615 492.71057129 153 153 153 0.000000 0.000000 0.000000
-11.45814514 6.43677044 492.75427246 153 153 153 0.000000 0.000000 0.000000
-11.44950199 6.43421125 492.73092651 153 153 153 0.000000 0.000000 0.000000
-11.43018818 6.43897772 492.69311523 153 153 153 0.000000 0.000000 0.000000
-11.45206833 6.44100285 492.75363159 153 153 153 0.000000 0.000000 0.000000
-11.44301414 6.44555187 492.72662354 153 153 153 0.000000 0.000000 0.000000
-11.44521236 6.43308163 492.73287964 153 153 153 0.000000 0.000000 0.000000
-11.43780422 6.44403076 492.72875977 153 153 153 0.000000 0.000000 0.000000
-11.44172382 6.43552828 492.73101807 153 153 153 0.000000 0.000000 0.000000
-11.43435574 6.44579124 492.71591187 153 153 153 0.000000 0.000000 0.000000
-11.42985249 6.44154930 492.69445801 153 153 153 0.000000 0.000000 0.000000
-11.44003296 6.42921257 492.70489502 153 153 153 0.000000 0.000000 0.000000
-11.43836212 6.42909050 492.71865845 153 153 153 0.000000 0.000000 0.000000
-11.43897820 6.43236589 492.69680786 153 153 153 0.000000 0.000000 0.000000
-11.44084835 6.43171072 492.73281860 153 153 153 0.000000 0.000000 0.000000
-11.42948723 6.43788338 492.69326782 153 153 153 0.000000 0.000000 0.000000
-11.43425560 6.43484545 492.71368408 153 153 153 0.000000 0.000000 0.000000
-11.45245934 6.43575668 492.73596191 153 153 153 0.000000 0.000000 0.000000
-11.45213509 6.44007397 492.75357056 153 153 153 0.000000 0.000000 0.000000
-11.44241810 6.44519711 492.72961426 153 153 153 0.000000 0.000000 0.000000
-11.44594860 6.43495893 492.72668457 153 153 153 0.000000 0.000000 0.000000
-11.44983768 6.44644213 492.74847412 153 153 153 0.000000 0.000000 0.000000
-11.43804359 6.44344330 492.72082520 153 153 153 0.000000 0.000000 0.000000
-11.45592308 6.44820690 492.76074219 153 153 153 0.000000 0.000000 0.000000
-11.44021034 6.43380785 492.72473145 153 153 153 0.000000 0.000000 0.000000
-11.43444157 6.44536257 492.71231079 153 153 153 0.000000 0.000000 0.000000
-11.43228054 6.44101954 492.70913696 153 153 153 0.000000 0.000000 0.000000
-11.46160316 6.43861485 492.77249146 153 153 153 0.000000 0.000000 0.000000
-11.43053341 6.42983007 492.69332886 153 153 153 0.000000 0.000000 0.000000
-11.44224930 6.43335295 492.70138550 153 153 153 0.000000 0.000000 0.000000
-11.45387173 6.44581032 492.74407959 153 153 153 0.000000 0.000000 0.000000
-11.45574093 6.44703054 492.75064087 153 153 153 0.000000 0.000000 0.000000
-11.42946911 6.43560266 492.69400024 153 153 153 0.000000 0.000000 0.000000
-11.44081402 6.44053268 492.72686768 153 153 153 0.000000 0.000000 0.000000
-11.45035553 6.44716167 492.72537231 153 153 153 0.000000 0.000000 0.000000
-11.45845985 6.43682766 492.75897217 153 153 153 0.000000 0.000000 0.000000
-11.45620251 6.43738079 492.75244141 153 153 153 0.000000 0.000000 0.000000
-11.44965649 6.43421125 492.72860718 153 153 153 0.000000 0.000000 0.000000
-11.42943859 6.43744421 492.69302368 153 153 153 0.000000 0.000000 0.000000
-11.43285847 6.43966103 492.70257568 153 153 153 0.000000 0.000000 0.000000
-11.45264626 6.44126081 492.74768066 153 153 153 0.000000 0.000000 0.000000
-11.44253540 6.44478416 492.72994995 153 153 153 0.000000 0.000000 0.000000
-11.44623470 6.43265533 492.72592163 153 153 153 0.000000 0.000000 0.000000
-11.44178677 6.44169855 492.72012329 153 153 153 0.000000 0.000000 0.000000
-11.43781757 6.44381428 492.73083496 153 153 153 0.000000 0.000000 0.000000
-11.44130898 6.43377686 492.72644043 153 153 153 0.000000 0.000000 0.000000
-11.43425083 6.44203997 492.71249390 153 153 153 0.000000 0.000000 0.000000
-11.46149731 6.44014502 492.77395630 153 153 153 0.000000 0.000000 0.000000
-11.45124435 6.43695259 492.74874878 153 153 153 0.000000 0.000000 0.000000
-11.43506718 6.44100332 492.70407104 153 153 153 0.000000 0.000000 0.000000
-11.43505669 6.44204473 492.70928955 153 153 153 0.000000 0.000000 0.000000
-11.44575310 6.44195318 492.73587036 153 153 153 0.000000 0.000000 0.000000
-11.44398117 6.44295645 492.75735474 153 153 153 0.000000 0.000000 0.000000
-11.43921280 6.43221760 492.70281982 153 153 153 0.000000 0.000000 0.000000
-11.45541668 6.44567204 492.74661255 153 153 153 0.000000 0.000000 0.000000
-11.43852139 6.42959070 492.69766235 153 153 153 0.000000 0.000000 0.000000
-11.45696449 6.44696856 492.75064087 153 153 153 0.000000 0.000000 0.000000
-11.43087101 6.43809843 492.69168091 153 153 153 0.000000 0.000000 0.000000
-11.43841076 6.43256903 492.73498535 153 153 153 0.000000 0.000000 0.000000
-11.43464375 6.43614864 492.71127319 153 153 153 0.000000 0.000000 0.000000
-11.43062496 6.43723392 492.68884277 153 153 153 0.000000 0.000000 0.000000
-11.43286991 6.43863344 492.70510864 153 153 153 0.000000 0.000000 0.000000
-11.45480156 6.44172430 492.75076294 153 153 153 0.000000 0.000000 0.000000
-11.44247437 6.44509745 492.72943115 153 153 153 0.000000 0.000000 0.000000
-11.44664478 6.43338156 492.72262573 153 153 153 0.000000 0.000000 0.000000
-11.43793869 6.44301701 492.72052002 153 153 153 0.000000 0.000000 0.000000
-11.43384933 6.44098902 492.71295166 153 153 153 0.000000 0.000000 0.000000
-11.44104099 6.43567848 492.72698975 153 153 153 0.000000 0.000000 0.000000
-11.43457794 6.44431448 492.71322632 153 153 153 0.000000 0.000000 0.000000
-11.45371151 6.44398880 492.76385498 153 153 153 0.000000 0.000000 0.000000
-11.46181870 6.43974924 492.76919556 153 153 153 0.000000 0.000000 0.000000
-11.43231392 6.44308233 492.70574951 153 153 153 0.000000 0.000000 0.000000
-11.43586636 6.44146013 492.71179199 153 153 153 0.000000 0.000000 0.000000
-11.44542313 6.43854570 492.69427490 153 153 153 0.000000 0.000000 0.000000
-11.45338917 6.44525290 492.76834106 153 153 153 0.000000 0.000000 0.000000
-11.44021893 6.43064022 492.70489502 153 153 153 0.000000 0.000000 0.000000
-11.45637894 6.44175863 492.76074219 153 153 153 0.000000 0.000000 0.000000
-11.43522644 6.43145132 492.69833374 153 153 153 0.000000 0.000000 0.000000
-11.44898510 6.43282986 492.73013306 153 153 153 0.000000 0.000000 0.000000
-11.44804287 6.43414211 492.73178101 153 153 153 0.000000 0.000000 0.000000
-11.43196678 6.44384623 492.70919800 153 153 153 0.000000 0.000000 0.000000
-11.43732738 6.43058586 492.69223022 153 153 153 0.000000 0.000000 0.000000
-11.44941235 6.43270731 492.72982788 153 153 153 0.000000 0.000000 0.000000
-11.44316196 6.44583368 492.73468018 153 153 153 0.000000 0.000000 0.000000
-11.44625282 6.43211842 492.72680664 153 153 153 0.000000 0.000000 0.000000
-11.45533752 6.44757843 492.76101685 153 153 153 0.000000 0.000000 0.000000
-11.43765259 6.43854904 492.73016357 153 153 153 0.000000 0.000000 0.000000
-11.44496822 6.43131351 492.74722290 153 153 153 0.000000 0.000000 0.000000
-11.43230724 6.44342327 492.72561646 153 153 153 0.000000 0.000000 0.000000
-11.44916248 6.43830633 492.75903320 153 153 153 0.000000 0.000000 0.000000
-11.44620609 6.44266224 492.74688721 153 153 153 0.000000 0.000000 0.000000
-11.44411182 6.44654703 492.75494385 153 153 153 0.000000 0.000000 0.000000
-11.43921757 6.43108273 492.70516968 153 153 153 0.000000 0.000000 0.000000
-11.44997692 6.44175386 492.76376343 153 153 153 0.000000 0.000000 0.000000
-11.43251991 6.43989801 492.69790649 153 153 153 0.000000 0.000000 0.000000
-11.43673134 6.43041658 492.69580078 153 153 153 0.000000 0.000000 0.000000
-11.42829609 6.43863535 492.69931030 153 153 153 0.000000 0.000000 0.000000
-11.45522594 6.43402481 492.75369263 153 153 153 0.000000 0.000000 0.000000
-11.43334007 6.43578291 492.70565796 153 153 153 0.000000 0.000000 0.000000
-11.45818424 6.43653488 492.75408936 153 153 153 0.000000 0.000000 0.000000
-11.45005512 6.43180466 492.72930908 153 153 153 0.000000 0.000000 0.000000
-11.43041229 6.43682194 492.68667603 153 153 153 0.000000 0.000000 0.000000
-11.43215847 6.43848372 492.70239258 153 153 153 0.000000 0.000000 0.000000
-11.44691753 6.43098783 492.72808838 153 153 153 0.000000 0.000000 0.000000
-11.44585037 6.44735861 492.74020386 153 153 153 0.000000 0.000000 0.000000
-11.44882488 6.43098259 492.74981689 153 153 153 0.000000 0.000000 0.000000
-11.45600700 6.44272089 492.76239014 153 153 153 0.000000 0.000000 0.000000
-11.43440914 6.44394112 492.72091675 153 153 153 0.000000 0.000000 0.000000
-11.45192242 6.43677473 492.74969482 153 153 153 0.000000 0.000000 0.000000
-11.43577194 6.44165230 492.71014404 153 153 153 0.000000 0.000000 0.000000
-11.45999908 6.43904161 492.75534058 153 153 153 0.000000 0.000000 0.000000
-11.45314503 6.44364786 492.73672485 153 153 153 0.000000 0.000000 0.000000
-11.44526005 6.43082952 492.71347046 153 153 153 0.000000 0.000000 0.000000
-11.43987465 6.43102360 492.71170044 153 153 153 0.000000 0.000000 0.000000
-11.43864536 6.42890024 492.71865845 153 153 153 0.000000 0.000000 0.000000
-11.43688107 6.43188858 492.69531250 153 153 153 0.000000 0.000000 0.000000
-11.44593239 6.44222546 492.75854492 153 153 153 0.000000 0.000000 0.000000
-11.44902325 6.43297052 492.73117065 153 153 153 0.000000 0.000000 0.000000
-11.42964554 6.43940210 492.69577026 153 153 153 0.000000 0.000000 0.000000
-11.44294548 6.44207525 492.73095703 153 153 153 0.000000 0.000000 0.000000
-11.44481277 6.43248510 492.73324585 153 153 153 0.000000 0.000000 0.000000
-11.44623661 6.44495344 492.74279785 153 153 153 0.000000 0.000000 0.000000
-11.44764519 6.43251991 492.74111938 153 153 153 0.000000 0.000000 0.000000
-11.45474625 6.44721365 492.76849365 153 153 153 0.000000 0.000000 0.000000
-11.45973396 6.43926001 492.77200317 153 153 153 0.000000 0.000000 0.000000
-11.43398762 6.44252348 492.70828247 153 153 153 0.000000 0.000000 0.000000
-11.43320751 6.43970156 492.71252441 153 153 153 0.000000 0.000000 0.000000
-11.43955708 6.44542694 492.72177124 153 153 153 0.000000 0.000000 0.000000
-11.45854568 6.44401598 492.77249146 153 153 153 0.000000 0.000000 0.000000
